Country	TIME_PERIOD	OBS_VALUE	ATTRIBUTE
Norway	2004	24.98175049	SAD_deaths_Age:Total_Sex:Male_Education:Total
Norway	2005	23.62182999	SAD_deaths_Age:Total_Sex:Male_Education:Total
Norway	2006	26.3350563	SAD_deaths_Age:Total_Sex:Male_Education:Total
Norway	2007	24.46989632	SAD_deaths_Age:Total_Sex:Male_Education:Total
Norway	2008	24.76378441	SAD_deaths_Age:Total_Sex:Male_Education:Total
Norway	2009	26.91694641	SAD_deaths_Age:Total_Sex:Male_Education:Total
Norway	2010	24.72838783	SAD_deaths_Age:Total_Sex:Male_Education:Total
Norway	2011	24.68126678	SAD_deaths_Age:Total_Sex:Male_Education:Total
Norway	2012	21.84482193	SAD_deaths_Age:Total_Sex:Male_Education:Total
Norway	2013	21.84766579	SAD_deaths_Age:Total_Sex:Male_Education:Total
Norway	2014	23.47262955	SAD_deaths_Age:Total_Sex:Male_Education:Total
Norway	2015	22.89025497	SAD_deaths_Age:Total_Sex:Male_Education:Total
Norway	2016	26.62731934	SAD_deaths_Age:Total_Sex:Male_Education:Total
Norway	2014	3.6	Self-reported depression_Age:Total_Sex:Total_Education:Tertiary education
Norway	2019	3.1	Self-reported depression_Age:Total_Sex:Total_Education:Tertiary education
Norway	2004	58.5	PH+_Age:Total_Sex:Total_Education:Primary education
Norway	2005	57.1	PH+_Age:Total_Sex:Total_Education:Primary education
Norway	2006	63	PH+_Age:Total_Sex:Total_Education:Primary education
Norway	2007	69.7	PH+_Age:Total_Sex:Total_Education:Primary education
Norway	2008	69.3	PH+_Age:Total_Sex:Total_Education:Primary education
Norway	2009	69	PH+_Age:Total_Sex:Total_Education:Primary education
Norway	2010	67.4	PH+_Age:Total_Sex:Total_Education:Primary education
Norway	2011	61.4	PH+_Age:Total_Sex:Total_Education:Primary education
Norway	2012	71.1	PH+_Age:Total_Sex:Total_Education:Primary education
Norway	2013	68	PH+_Age:Total_Sex:Total_Education:Primary education
Norway	2014	70.5	PH+_Age:Total_Sex:Total_Education:Primary education
Norway	2015	71.1	PH+_Age:Total_Sex:Total_Education:Primary education
Norway	2016	69	PH+_Age:Total_Sex:Total_Education:Primary education
Norway	2017	68.3	PH+_Age:Total_Sex:Total_Education:Primary education
Norway	2018	66.3	PH+_Age:Total_Sex:Total_Education:Primary education
Norway	2019	66.2	PH+_Age:Total_Sex:Total_Education:Primary education
Norway	2020	67.8	PH+_Age:Total_Sex:Total_Education:Primary education
Norway	2012	9.344536811	NAB_Age:Total_Sex:Total_Education:Secondary education
Norway	2014	9.344536811	NAB_Age:Total_Sex:Total_Education:Secondary education
Norway	2015	9.344536811	NAB_Age:Total_Sex:Total_Education:Secondary education
Norway	2016	9.344536811	NAB_Age:Total_Sex:Total_Education:Secondary education
Norway	2017	9.344536811	NAB_Age:Total_Sex:Total_Education:Secondary education
Norway	2018	9.344536811	NAB_Age:Total_Sex:Total_Education:Secondary education
Norway	2019	9.344536811	NAB_Age:Total_Sex:Total_Education:Secondary education
Norway	2020	9.344536811	NAB_Age:Total_Sex:Total_Education:Secondary education
Norway	2021	9.344536811	NAB_Age:Total_Sex:Total_Education:Secondary education
Norway	2004	74.84999847	PH+_Age:Middle-aged_Sex:Total_Education:Total
Norway	2005	79.94999695	PH+_Age:Middle-aged_Sex:Total_Education:Total
Norway	2006	76.90000153	PH+_Age:Middle-aged_Sex:Total_Education:Total
Norway	2007	78.05000305	PH+_Age:Middle-aged_Sex:Total_Education:Total
Norway	2008	77.40000153	PH+_Age:Middle-aged_Sex:Total_Education:Total
Norway	2009	77.65000153	PH+_Age:Middle-aged_Sex:Total_Education:Total
Norway	2010	77.90000153	PH+_Age:Middle-aged_Sex:Total_Education:Total
Norway	2011	75.40000153	PH+_Age:Middle-aged_Sex:Total_Education:Total
Norway	2012	80.15000153	PH+_Age:Middle-aged_Sex:Total_Education:Total
Norway	2013	78	PH+_Age:Middle-aged_Sex:Total_Education:Total
Norway	2014	80.19999695	PH+_Age:Middle-aged_Sex:Total_Education:Total
Norway	2015	80.40000153	PH+_Age:Middle-aged_Sex:Total_Education:Total
Norway	2012	1.628696561	TANS_Age:Total_Sex:Total_Education:Total
Norway	2012	270.71777	ANS_Age:Total_Sex:Female_Education:Total
Norway	2010	15.665229	TO_Age:Total_Sex:Total_Education:Total
Norway	2010	6.0692382	TSISI_Age:Old_Sex:Total_Education:Total
Norway	2004	5.219012116	LHWPW_Age:Total_Sex:Male_Education:Total
Norway	2005	5.049434019	LHWPW_Age:Total_Sex:Male_Education:Total
Norway	2006	5.455433518	LHWPW_Age:Total_Sex:Male_Education:Total
Norway	2007	5.711318767	LHWPW_Age:Total_Sex:Male_Education:Total
Norway	2008	5.132015402	LHWPW_Age:Total_Sex:Male_Education:Total
Norway	2009	4.671806677	LHWPW_Age:Total_Sex:Male_Education:Total
Norway	2010	4.262997454	LHWPW_Age:Total_Sex:Male_Education:Total
Norway	2011	4.57731481	LHWPW_Age:Total_Sex:Male_Education:Total
Norway	2012	4.546043488	LHWPW_Age:Total_Sex:Male_Education:Total
Norway	2013	4.252794438	LHWPW_Age:Total_Sex:Male_Education:Total
Norway	2014	4.771142781	LHWPW_Age:Total_Sex:Male_Education:Total
Norway	2015	4.66702509	LHWPW_Age:Total_Sex:Male_Education:Total
Norway	2016	4.677461936	LHWPW_Age:Total_Sex:Male_Education:Total
Norway	2017	4.5469384	LHWPW_Age:Total_Sex:Male_Education:Total
Norway	2018	4.399756579	LHWPW_Age:Total_Sex:Male_Education:Total
Norway	2019	2.104638251	LHWPW_Age:Total_Sex:Male_Education:Total
Norway	2020	2.138556877	LHWPW_Age:Total_Sex:Male_Education:Total
Norway	2021	5.130930842	LHWPW_Age:Total_Sex:Male_Education:Total
Norway	2018	1.620044827	TMSD_Age:Total_Sex:Total_Education:Total
Norway	2004	4.1	TAHDIQ_Age:Total_Sex:Total_Education:Total
Norway	2008	3.7	TAHDIQ_Age:Total_Sex:Total_Education:Total
Norway	2009	3.6	TAHDIQ_Age:Total_Sex:Total_Education:Total
Norway	2010	3.7	TAHDIQ_Age:Total_Sex:Total_Education:Total
Norway	2011	3.7	TAHDIQ_Age:Total_Sex:Total_Education:Total
Norway	2012	3.8	TAHDIQ_Age:Total_Sex:Total_Education:Total
Norway	2013	3.8	TAHDIQ_Age:Total_Sex:Total_Education:Total
Norway	2014	3.9	TAHDIQ_Age:Total_Sex:Total_Education:Total
Norway	2015	4.1	TAHDIQ_Age:Total_Sex:Total_Education:Total
Norway	2016	3.9	TAHDIQ_Age:Total_Sex:Total_Education:Total
Norway	2017	4	TAHDIQ_Age:Total_Sex:Total_Education:Total
Norway	2018	4	TAHDIQ_Age:Total_Sex:Total_Education:Total
Norway	2019	4	TAHDIQ_Age:Total_Sex:Total_Education:Total
Norway	2020	4	TAHDIQ_Age:Total_Sex:Total_Education:Total
Norway	2021	4.3	TAHDIQ_Age:Total_Sex:Total_Education:Total
Norway	2005	88.826958	ER_Age:Total_Sex:Total_Education:Tertiary education
Norway	2006	89.100479	ER_Age:Total_Sex:Total_Education:Tertiary education
Norway	2007	90.448486	ER_Age:Total_Sex:Total_Education:Tertiary education
Norway	2008	90.516663	ER_Age:Total_Sex:Total_Education:Tertiary education
Norway	2009	90.225235	ER_Age:Total_Sex:Total_Education:Tertiary education
Norway	2010	90.421867	ER_Age:Total_Sex:Total_Education:Tertiary education
Norway	2011	90.460526	ER_Age:Total_Sex:Total_Education:Tertiary education
Norway	2012	90.263573	ER_Age:Total_Sex:Total_Education:Tertiary education
Norway	2013	89.522369	ER_Age:Total_Sex:Total_Education:Tertiary education
Norway	2014	89.883064	ER_Age:Total_Sex:Total_Education:Tertiary education
Norway	2015	89.248413	ER_Age:Total_Sex:Total_Education:Tertiary education
Norway	2016	88.750214	ER_Age:Total_Sex:Total_Education:Tertiary education
Norway	2017	88.846283	ER_Age:Total_Sex:Total_Education:Tertiary education
Norway	2018	89.05159	ER_Age:Total_Sex:Total_Education:Tertiary education
Norway	2019	89.496017	ER_Age:Total_Sex:Total_Education:Tertiary education
Norway	2020	89.16201	ER_Age:Total_Sex:Total_Education:Tertiary education
Norway	2021	89.336563	ER_Age:Total_Sex:Total_Education:Tertiary education
Norway	2004	6.0098577	NEET_Age:Total_Sex:Female_Education:Total
Norway	2005	5.5235424	NEET_Age:Total_Sex:Female_Education:Total
Norway	2006	6.6431093	NEET_Age:Total_Sex:Female_Education:Total
Norway	2007	6.435986	NEET_Age:Total_Sex:Female_Education:Total
Norway	2008	5.4200544	NEET_Age:Total_Sex:Female_Education:Total
Norway	2009	6.2334218	NEET_Age:Total_Sex:Female_Education:Total
Norway	2010	5.2597404	NEET_Age:Total_Sex:Female_Education:Total
Norway	2011	6.8877549	NEET_Age:Total_Sex:Female_Education:Total
Norway	2012	6.5122104	NEET_Age:Total_Sex:Female_Education:Total
Norway	2013	7.0675759	NEET_Age:Total_Sex:Female_Education:Total
Norway	2014	7.183908	NEET_Age:Total_Sex:Female_Education:Total
Norway	2015	5.9987631	NEET_Age:Total_Sex:Female_Education:Total
Norway	2016	6.898695	NEET_Age:Total_Sex:Female_Education:Total
Norway	2017	6.3551402	NEET_Age:Total_Sex:Female_Education:Total
Norway	2018	5.7172828	NEET_Age:Total_Sex:Female_Education:Total
Norway	2019	5.872045	NEET_Age:Total_Sex:Female_Education:Total
Norway	2020	5.8043418	NEET_Age:Total_Sex:Female_Education:Total
Norway	2021	5.5347452	NEET_Age:Total_Sex:Female_Education:Total
Norway	2004	3.371544167	LHWPW_Age:Middle-aged_Sex:Total_Education:Total
Norway	2005	3.363812258	LHWPW_Age:Middle-aged_Sex:Total_Education:Total
Norway	2006	3.675145802	LHWPW_Age:Middle-aged_Sex:Total_Education:Total
Norway	2007	3.803526737	LHWPW_Age:Middle-aged_Sex:Total_Education:Total
Norway	2008	3.546440445	LHWPW_Age:Middle-aged_Sex:Total_Education:Total
Norway	2009	3.313833451	LHWPW_Age:Middle-aged_Sex:Total_Education:Total
Norway	2010	2.863748545	LHWPW_Age:Middle-aged_Sex:Total_Education:Total
Norway	2011	3.075936484	LHWPW_Age:Middle-aged_Sex:Total_Education:Total
Norway	2012	3.379275733	LHWPW_Age:Middle-aged_Sex:Total_Education:Total
Norway	2013	3.102739154	LHWPW_Age:Middle-aged_Sex:Total_Education:Total
Norway	2014	3.322980976	LHWPW_Age:Middle-aged_Sex:Total_Education:Total
Norway	2015	3.385861223	LHWPW_Age:Middle-aged_Sex:Total_Education:Total
Norway	2016	3.363326469	LHWPW_Age:Middle-aged_Sex:Total_Education:Total
Norway	2017	3.203332261	LHWPW_Age:Middle-aged_Sex:Total_Education:Total
Norway	2018	3.136883153	LHWPW_Age:Middle-aged_Sex:Total_Education:Total
Norway	2019	1.373551028	LHWPW_Age:Middle-aged_Sex:Total_Education:Total
Norway	2020	1.393534588	LHWPW_Age:Middle-aged_Sex:Total_Education:Total
Norway	2021	3.913753323	LHWPW_Age:Middle-aged_Sex:Total_Education:Total
Norway	2012	287.06769	ANS_Age:Middle-aged_Sex:Total_Education:Total
Norway	2005	77.44	VT_Age:Total_Sex:Total_Education:Total
Norway	2009	76.37	VT_Age:Total_Sex:Total_Education:Total
Norway	2013	78.23	VT_Age:Total_Sex:Total_Education:Total
Norway	2017	78.22	VT_Age:Total_Sex:Total_Education:Total
Norway	2021	77.16	VT_Age:Total_Sex:Total_Education:Total
Norway	2013	82.89215088	VT_Age:Middle-aged_Sex:Total_Education:Total
Norway	2012	63.80423966	HSG_Age:Total_Sex:Total_Education:Tertiary education
Norway	2010	-23.68139648	GGWH_Age:Total_Sex:Total_Education:Total
Norway	2012	97.49881625	SS_Age:Young_Sex:Total_Education:Total
Norway	2014	97.49881625	SS_Age:Young_Sex:Total_Education:Total
Norway	2015	97.49881625	SS_Age:Young_Sex:Total_Education:Total
Norway	2016	97.49881625	SS_Age:Young_Sex:Total_Education:Total
Norway	2017	97.49881625	SS_Age:Young_Sex:Total_Education:Total
Norway	2019	97.49881625	SS_Age:Young_Sex:Total_Education:Total
Norway	2020	97.49881625	SS_Age:Young_Sex:Total_Education:Total
Norway	2021	97.49881625	SS_Age:Young_Sex:Total_Education:Total
Norway	2022	97.49881625	SS_Age:Young_Sex:Total_Education:Total
Norway	2004	65.82123472	ER_Age:Old_Sex:Total_Education:Total
Norway	2005	65.51615068	ER_Age:Old_Sex:Total_Education:Total
Norway	2006	67.41573973	ER_Age:Old_Sex:Total_Education:Total
Norway	2007	68.96060948	ER_Age:Old_Sex:Total_Education:Total
Norway	2008	69.19413273	ER_Age:Old_Sex:Total_Education:Total
Norway	2009	68.74464385	ER_Age:Old_Sex:Total_Education:Total
Norway	2010	68.60878627	ER_Age:Old_Sex:Total_Education:Total
Norway	2011	69.55612493	ER_Age:Old_Sex:Total_Education:Total
Norway	2012	70.87730471	ER_Age:Old_Sex:Total_Education:Total
Norway	2013	71.0530238	ER_Age:Old_Sex:Total_Education:Total
Norway	2014	72.18574296	ER_Age:Old_Sex:Total_Education:Total
Norway	2015	72.19586002	ER_Age:Old_Sex:Total_Education:Total
Norway	2016	72.62641703	ER_Age:Old_Sex:Total_Education:Total
Norway	2017	71.90401065	ER_Age:Old_Sex:Total_Education:Total
Norway	2018	72.03862696	ER_Age:Old_Sex:Total_Education:Total
Norway	2019	72.82436283	ER_Age:Old_Sex:Total_Education:Total
Norway	2020	72.80868456	ER_Age:Old_Sex:Total_Education:Total
Norway	2021	74.63565029	ER_Age:Old_Sex:Total_Education:Total
Norway	2013	8.596656217	Satisfaction with personal relationships_Age:Total_Sex:Female_Education:Total
Norway	2018	8.629133658	Satisfaction with personal relationships_Age:Total_Sex:Female_Education:Total
Norway	2012	47.77660925	HSG_Age:Old_Sex:Total_Education:Total
Norway	2014	7	Self-reported depression_Age:Total_Sex:Female_Education:Total
Norway	2019	7.5	Self-reported depression_Age:Total_Sex:Female_Education:Total
Norway	2013	2.583804358	Top satisfaction with time use quintile_Age:Total_Sex:Total_Education:Total
Norway	2018	2.406274388	Top satisfaction with time use quintile_Age:Total_Sex:Total_Education:Total
Norway	2004	83.13762936	ER_Age:Total_Sex:Male_Education:Total
Norway	2005	83.08163021	ER_Age:Total_Sex:Male_Education:Total
Norway	2006	84.49237243	ER_Age:Total_Sex:Male_Education:Total
Norway	2007	85.7113584	ER_Age:Total_Sex:Male_Education:Total
Norway	2008	86.02403499	ER_Age:Total_Sex:Male_Education:Total
Norway	2009	84.81420828	ER_Age:Total_Sex:Male_Education:Total
Norway	2010	83.75173094	ER_Age:Total_Sex:Male_Education:Total
Norway	2011	83.91229875	ER_Age:Total_Sex:Male_Education:Total
Norway	2012	84.28138208	ER_Age:Total_Sex:Male_Education:Total
Norway	2013	83.97223143	ER_Age:Total_Sex:Male_Education:Total
Norway	2014	83.97394003	ER_Age:Total_Sex:Male_Education:Total
Norway	2015	83.16808953	ER_Age:Total_Sex:Male_Education:Total
Norway	2016	82.53829895	ER_Age:Total_Sex:Male_Education:Total
Norway	2017	82.28651701	ER_Age:Total_Sex:Male_Education:Total
Norway	2018	83.57589183	ER_Age:Total_Sex:Male_Education:Total
Norway	2019	83.87539443	ER_Age:Total_Sex:Male_Education:Total
Norway	2020	82.95395572	ER_Age:Total_Sex:Male_Education:Total
Norway	2021	84.25631051	ER_Age:Total_Sex:Male_Education:Total
Norway	2013	7.938328849	LS_Age:Total_Sex:Total_Education:Tertiary education
Norway	2018	8	LS_Age:Total_Sex:Total_Education:Tertiary education
Norway	2004	73.9	PH+_Age:Total_Sex:Total_Education:Total
Norway	2005	77	PH+_Age:Total_Sex:Total_Education:Total
Norway	2006	74.4	PH+_Age:Total_Sex:Total_Education:Total
Norway	2007	76.4	PH+_Age:Total_Sex:Total_Education:Total
Norway	2008	76.6	PH+_Age:Total_Sex:Total_Education:Total
Norway	2009	76.5	PH+_Age:Total_Sex:Total_Education:Total
Norway	2010	76.7	PH+_Age:Total_Sex:Total_Education:Total
Norway	2011	73.2	PH+_Age:Total_Sex:Total_Education:Total
Norway	2012	78.7	PH+_Age:Total_Sex:Total_Education:Total
Norway	2013	76	PH+_Age:Total_Sex:Total_Education:Total
Norway	2014	78.5	PH+_Age:Total_Sex:Total_Education:Total
Norway	2015	78.3	PH+_Age:Total_Sex:Total_Education:Total
Norway	2016	77.1	PH+_Age:Total_Sex:Total_Education:Total
Norway	2017	77.4	PH+_Age:Total_Sex:Total_Education:Total
Norway	2018	76.6	PH+_Age:Total_Sex:Total_Education:Total
Norway	2019	72.7	PH+_Age:Total_Sex:Total_Education:Total
Norway	2020	74.5	PH+_Age:Total_Sex:Total_Education:Total
Norway	2006	7.813910455	NAB_Age:Total_Sex:Total_Education:Total
Norway	2008	8.193340822	NAB_Age:Total_Sex:Total_Education:Total
Norway	2012	6.798021075	NAB_Age:Total_Sex:Total_Education:Total
Norway	2014	8.070486276	NAB_Age:Total_Sex:Total_Education:Total
Norway	2015	8.128847363	NAB_Age:Total_Sex:Total_Education:Total
Norway	2016	7.265591503	NAB_Age:Total_Sex:Total_Education:Total
Norway	2017	8.533753661	NAB_Age:Total_Sex:Total_Education:Total
Norway	2018	10.14632216	NAB_Age:Total_Sex:Total_Education:Total
Norway	2019	9.445520444	NAB_Age:Total_Sex:Total_Education:Total
Norway	2020	9.193934298	NAB_Age:Total_Sex:Total_Education:Total
Norway	2021	10.19476075	NAB_Age:Total_Sex:Total_Education:Total
Norway	2004	0.589390963	LHWPW_Age:Total_Sex:Female_Education:Total
Norway	2005	1.103828233	LHWPW_Age:Total_Sex:Female_Education:Total
Norway	2006	1.316089021	LHWPW_Age:Total_Sex:Female_Education:Total
Norway	2007	1.135012332	LHWPW_Age:Total_Sex:Female_Education:Total
Norway	2008	1.317799725	LHWPW_Age:Total_Sex:Female_Education:Total
Norway	2009	1.301919469	LHWPW_Age:Total_Sex:Female_Education:Total
Norway	2010	1.032960602	LHWPW_Age:Total_Sex:Female_Education:Total
Norway	2011	1.142391607	LHWPW_Age:Total_Sex:Female_Education:Total
Norway	2012	1.519122339	LHWPW_Age:Total_Sex:Female_Education:Total
Norway	2013	1.189020388	LHWPW_Age:Total_Sex:Female_Education:Total
Norway	2014	1.194923343	LHWPW_Age:Total_Sex:Female_Education:Total
Norway	2015	1.442498113	LHWPW_Age:Total_Sex:Female_Education:Total
Norway	2016	1.489752024	LHWPW_Age:Total_Sex:Female_Education:Total
Norway	2017	1.362457555	LHWPW_Age:Total_Sex:Female_Education:Total
Norway	2018	1.219370863	LHWPW_Age:Total_Sex:Female_Education:Total
Norway	2019	0.462531004	LHWPW_Age:Total_Sex:Female_Education:Total
Norway	2020	0.574272469	LHWPW_Age:Total_Sex:Female_Education:Total
Norway	2021	1.795450434	LHWPW_Age:Total_Sex:Female_Education:Total
Norway	2012	35.57525625	HSG_Age:Total_Sex:Total_Education:Primary education
Norway	2012	49.6563563	HSG_Age:Middle-aged_Sex:Total_Education:Total
Norway	2006	489.8463532	SMS_Age:Total_Sex:Total_Education:Total
Norway	2009	497.955693	SMS_Age:Total_Sex:Total_Education:Total
Norway	2012	489.3730704	SMS_Age:Total_Sex:Total_Education:Total
Norway	2015	501.7298149	SMS_Age:Total_Sex:Total_Education:Total
Norway	2018	500.9637885	SMS_Age:Total_Sex:Total_Education:Total
Norway	2004	77.6	LE_Age:Total_Sex:Male_Education:Total
Norway	2005	77.8	LE_Age:Total_Sex:Male_Education:Total
Norway	2006	78.2	LE_Age:Total_Sex:Male_Education:Total
Norway	2007	78.3	LE_Age:Total_Sex:Male_Education:Total
Norway	2008	78.4	LE_Age:Total_Sex:Male_Education:Total
Norway	2009	78.7	LE_Age:Total_Sex:Male_Education:Total
Norway	2010	79	LE_Age:Total_Sex:Male_Education:Total
Norway	2011	79.1	LE_Age:Total_Sex:Male_Education:Total
Norway	2012	79.5	LE_Age:Total_Sex:Male_Education:Total
Norway	2013	79.8	LE_Age:Total_Sex:Male_Education:Total
Norway	2014	80.1	LE_Age:Total_Sex:Male_Education:Total
Norway	2015	80.5	LE_Age:Total_Sex:Male_Education:Total
Norway	2016	80.7	LE_Age:Total_Sex:Male_Education:Total
Norway	2017	81	LE_Age:Total_Sex:Male_Education:Total
Norway	2018	81.1	LE_Age:Total_Sex:Male_Education:Total
Norway	2019	81.3	LE_Age:Total_Sex:Male_Education:Total
Norway	2020	81.6	LE_Age:Total_Sex:Male_Education:Total
Norway	2021	81.7	LE_Age:Total_Sex:Male_Education:Total
Norway	2018	481.52519	SMS_Age:Total_Sex:Total_Education:Secondary education
Norway	2013	8.105415861	Satisfaction with personal relationships_Age:Middle-aged_Sex:Total_Education:Total
Norway	2018	8.236553703	Satisfaction with personal relationships_Age:Middle-aged_Sex:Total_Education:Total
Norway	2011	55.01755	LE_Age:Total_Sex:Male_Education:Secondary education
Norway	2012	10.23283005	NAB_Age:Total_Sex:Female_Education:Total
Norway	2014	10.23283005	NAB_Age:Total_Sex:Female_Education:Total
Norway	2015	10.23283005	NAB_Age:Total_Sex:Female_Education:Total
Norway	2016	10.23283005	NAB_Age:Total_Sex:Female_Education:Total
Norway	2017	10.23283005	NAB_Age:Total_Sex:Female_Education:Total
Norway	2018	10.23283005	NAB_Age:Total_Sex:Female_Education:Total
Norway	2019	10.23283005	NAB_Age:Total_Sex:Female_Education:Total
Norway	2020	10.23283005	NAB_Age:Total_Sex:Female_Education:Total
Norway	2021	10.23283005	NAB_Age:Total_Sex:Female_Education:Total
Norway	2005	29.85712814	JS_Age:Young_Sex:Total_Education:Total
Norway	2010	18.68693161	JS_Age:Young_Sex:Total_Education:Total
Norway	2015	18.21373749	JS_Age:Young_Sex:Total_Education:Total
Norway	2012	114516	MNW_Age:Total_Sex:Total_Education:Total
Norway	2015	125329	MNW_Age:Total_Sex:Total_Education:Total
Norway	2018	130435	MNW_Age:Total_Sex:Total_Education:Total
Norway	2012	46.176987	HSG_Age:Total_Sex:Male_Education:Total
Norway	2004	1.1	H_Age:Total_Sex:Male_Education:Total
Norway	2005	0.8	H_Age:Total_Sex:Male_Education:Total
Norway	2006	0.9	H_Age:Total_Sex:Male_Education:Total
Norway	2007	0.7	H_Age:Total_Sex:Male_Education:Total
Norway	2008	0.8	H_Age:Total_Sex:Male_Education:Total
Norway	2009	0.8	H_Age:Total_Sex:Male_Education:Total
Norway	2010	0.7	H_Age:Total_Sex:Male_Education:Total
Norway	2011	2.4	H_Age:Total_Sex:Male_Education:Total
Norway	2012	0.8	H_Age:Total_Sex:Male_Education:Total
Norway	2013	1.3	H_Age:Total_Sex:Male_Education:Total
Norway	2014	0.8	H_Age:Total_Sex:Male_Education:Total
Norway	2015	0.3	H_Age:Total_Sex:Male_Education:Total
Norway	2016	0.7	H_Age:Total_Sex:Male_Education:Total
Norway	2012	87.71886826	FSAN_Age:Total_Sex:Total_Education:Primary education
Norway	2014	87.71886826	FSAN_Age:Total_Sex:Total_Education:Primary education
Norway	2015	87.71886826	FSAN_Age:Total_Sex:Total_Education:Primary education
Norway	2016	87.71886826	FSAN_Age:Total_Sex:Total_Education:Primary education
Norway	2017	87.71886826	FSAN_Age:Total_Sex:Total_Education:Primary education
Norway	2018	87.71886826	FSAN_Age:Total_Sex:Total_Education:Primary education
Norway	2020	87.71886826	FSAN_Age:Total_Sex:Total_Education:Primary education
Norway	2012	95.41210532	SS_Age:Middle-aged_Sex:Total_Education:Total
Norway	2014	95.41210532	SS_Age:Middle-aged_Sex:Total_Education:Total
Norway	2015	95.41210532	SS_Age:Middle-aged_Sex:Total_Education:Total
Norway	2016	95.41210532	SS_Age:Middle-aged_Sex:Total_Education:Total
Norway	2017	95.41210532	SS_Age:Middle-aged_Sex:Total_Education:Total
Norway	2018	95.41210532	SS_Age:Middle-aged_Sex:Total_Education:Total
Norway	2019	95.41210532	SS_Age:Middle-aged_Sex:Total_Education:Total
Norway	2020	95.41210532	SS_Age:Middle-aged_Sex:Total_Education:Total
Norway	2021	95.41210532	SS_Age:Middle-aged_Sex:Total_Education:Total
Norway	2022	95.41210532	SS_Age:Middle-aged_Sex:Total_Education:Total
Norway	2004	83.12816772	ER_Age:Middle-aged_Sex:Total_Education:Total
Norway	2005	83.24516241	ER_Age:Middle-aged_Sex:Total_Education:Total
Norway	2006	84.37881773	ER_Age:Middle-aged_Sex:Total_Education:Total
Norway	2007	85.74623349	ER_Age:Middle-aged_Sex:Total_Education:Total
Norway	2008	86.75658822	ER_Age:Middle-aged_Sex:Total_Education:Total
Norway	2009	85.95735429	ER_Age:Middle-aged_Sex:Total_Education:Total
Norway	2010	84.69995271	ER_Age:Middle-aged_Sex:Total_Education:Total
Norway	2011	84.66674592	ER_Age:Middle-aged_Sex:Total_Education:Total
Norway	2012	84.60703476	ER_Age:Middle-aged_Sex:Total_Education:Total
Norway	2013	84.09554849	ER_Age:Middle-aged_Sex:Total_Education:Total
Norway	2014	83.90949936	ER_Age:Middle-aged_Sex:Total_Education:Total
Norway	2015	83.06353028	ER_Age:Middle-aged_Sex:Total_Education:Total
Norway	2016	82.65572833	ER_Age:Middle-aged_Sex:Total_Education:Total
Norway	2017	82.4465882	ER_Age:Middle-aged_Sex:Total_Education:Total
Norway	2018	83.33154983	ER_Age:Middle-aged_Sex:Total_Education:Total
Norway	2019	83.55329958	ER_Age:Middle-aged_Sex:Total_Education:Total
Norway	2020	82.68798562	ER_Age:Middle-aged_Sex:Total_Education:Total
Norway	2021	83.53505613	ER_Age:Middle-aged_Sex:Total_Education:Total
Norway	2004	54.54565937	ER_Age:Young_Sex:Total_Education:Total
Norway	2005	53.38267547	ER_Age:Young_Sex:Total_Education:Total
Norway	2006	52.41524039	ER_Age:Young_Sex:Total_Education:Total
Norway	2007	54.46749536	ER_Age:Young_Sex:Total_Education:Total
Norway	2008	57.32830535	ER_Age:Young_Sex:Total_Education:Total
Norway	2009	52.5722104	ER_Age:Young_Sex:Total_Education:Total
Norway	2010	51.44853033	ER_Age:Young_Sex:Total_Education:Total
Norway	2011	50.80465534	ER_Age:Young_Sex:Total_Education:Total
Norway	2012	52.20290809	ER_Age:Young_Sex:Total_Education:Total
Norway	2013	51.81381955	ER_Age:Young_Sex:Total_Education:Total
Norway	2014	50.13560354	ER_Age:Young_Sex:Total_Education:Total
Norway	2015	50.36497019	ER_Age:Young_Sex:Total_Education:Total
Norway	2016	48.47673523	ER_Age:Young_Sex:Total_Education:Total
Norway	2017	48.17107318	ER_Age:Young_Sex:Total_Education:Total
Norway	2018	49.07991945	ER_Age:Young_Sex:Total_Education:Total
Norway	2019	49.95685956	ER_Age:Young_Sex:Total_Education:Total
Norway	2020	49.30485044	ER_Age:Young_Sex:Total_Education:Total
Norway	2021	53.33416364	ER_Age:Young_Sex:Total_Education:Total
Norway	2018	11.25762818	SWLSS_Age:Total_Sex:Total_Education:Total
Norway	2005	41.4356	HIAH_Age:Total_Sex:Total_Education:Total
Norway	2006	57.0696	HIAH_Age:Total_Sex:Total_Education:Total
Norway	2007	66.7168	HIAH_Age:Total_Sex:Total_Education:Total
Norway	2008	72.9765	HIAH_Age:Total_Sex:Total_Education:Total
Norway	2009	77.7683	HIAH_Age:Total_Sex:Total_Education:Total
Norway	2010	82.5727	HIAH_Age:Total_Sex:Total_Education:Total
Norway	2011	80.3452	HIAH_Age:Total_Sex:Total_Education:Total
Norway	2012	85.8066	HIAH_Age:Total_Sex:Total_Education:Total
Norway	2013	87.8282	HIAH_Age:Total_Sex:Total_Education:Total
Norway	2014	87.8662	HIAH_Age:Total_Sex:Total_Education:Total
Norway	2015	91.1018	HIAH_Age:Total_Sex:Total_Education:Total
Norway	2016	96.1517	HIAH_Age:Total_Sex:Total_Education:Total
Norway	2017	93.8499	HIAH_Age:Total_Sex:Total_Education:Total
Norway	2018	94.0949	HIAH_Age:Total_Sex:Total_Education:Total
